

Run Date,Action,Symbol,Description,Type,Quantity,Price ($),Commission ($),Fees ($),Accrued Interest ($),Amount ($),Cash Balance ($),Settlement Date
07/31/2024,"DIVIDEND RECEIVED FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)",SPAXX,"FIDELITY GOVERNMENT MONEY MARKET",Cash,,0.000,,,,1.17,257.71,
07/30/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Cash)",TSLA,"TESLA INC COM",Cash,231.14,0.043,,,,-9.94,256.54,07/31/2024
07/25/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,58.18,0.085,,,,-4.95,266.48,07/26/2024
07/23/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Cash)",TSLA,"TESLA INC COM",Cash,248.63,0.04,,,,-9.95,271.43,07/24/2024
07/19/2024,"DIVIDEND RECEIVED CRICUT INC COM CL A (CRCT) (Margin)",CRCT,"CRICUT INC COM CL A",Margin,,0.000,,,,10,281.38,
07/19/2024,"DIVIDEND RECEIVED CRICUT INC COM CL A (CRCT) (Margin)",CRCT,"CRICUT INC COM CL A",Margin,,0.000,,,,40,271.38,
07/18/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,60.89,0.082,,,,-4.99,231.38,07/19/2024
07/16/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Cash)",TSLA,"TESLA INC COM",Cash,248.22,0.04,,,,-9.93,236.37,07/17/2024
07/12/2024,"FEE CHARGED ALIBABA GROUP HOLDING LTD SPON ADS E... (BABA) (Margin)",BABA,"ALIBABA GROUP HOLDING LTD SPON ADS EACH",Margin,,0.000,,,,-0.2,246.30,
07/12/2024,"DIVIDEND RECEIVED ALIBABA GROUP HOLDING LTD SPON ADS E... (BABA) (Margin)",BABA,"ALIBABA GROUP HOLDING LTD SPON ADS EACH",Margin,,0.000,,,,6.6,246.50,
07/12/2024,"DIVIDEND RECEIVED ALIBABA GROUP HOLDING LTD SPON ADS E... (BABA) (Margin)",BABA,"ALIBABA GROUP HOLDING LTD SPON ADS EACH",Margin,,0.000,,,,10,239.90,
07/11/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,60.75,0.082,,,,-4.98,229.90,07/12/2024
07/09/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Cash)",TSLA,"TESLA INC COM",Cash,256.83,0.038,,,,-9.76,234.88,07/10/2024
07/05/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Margin)",PYPL,"PAYPAL HLDGS INC COM",Margin,59.38,2,,,,-118.76,244.64,07/08/2024
07/05/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Margin)",PYPL,"PAYPAL HLDGS INC COM",Margin,59.38,0.277,,,,-16.45,363.40,07/08/2024
07/05/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,59.55,0.083,,,,-4.94,379.85,07/08/2024
07/05/2024,"YOU BOUGHT NIKE INC CLASS B COM NPV (NKE) (Margin)",NKE,"NIKE INC CLASS B COM NPV",Margin,75.34,1,,,,-75.34,384.79,07/08/2024
07/02/2024,"YOU SOLD SLEEP NUMBER CORP COM (SNBR) (Margin)",SNBR,"SLEEP NUMBER CORP COM",Margin,9.2,-50,,0.02,,459.98,460.13,07/03/2024
07/01/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Margin)",PYPL,"PAYPAL HLDGS INC COM",Margin,57.81,3,,,,-173.43,0.15,07/02/2024
06/28/2024,"REINVESTMENT FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)",SPAXX,"FIDELITY GOVERNMENT MONEY MARKET",Cash,1,0.32,,,,-0.32,173.58,
06/28/2024,"DIVIDEND RECEIVED FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)",SPAXX,"FIDELITY GOVERNMENT MONEY MARKET",Cash,,0.000,,,,0.32,173.58,
06/27/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Margin)",PYPL,"PAYPAL HLDGS INC COM",Margin,58.47,2,,,,-116.94,173.26,06/28/2024
06/27/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Margin)",PYPL,"PAYPAL HLDGS INC COM",Margin,58.47,0.75,,,,-43.85,290.20,06/28/2024
06/27/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,58.06,0.086,,,,-4.99,334.05,06/28/2024
06/27/2024,"YOU SOLD CORSAIR GAMING INC COM (CRSR) (Margin)",CRSR,"CORSAIR GAMING INC COM",Margin,11.16,-15,,,,167.4,339.04,06/28/2024
06/26/2024,"DIVIDEND RECEIVED META PLATFORMS INC CLASS A COMMON STOCK (META) (Margin)",META,"META PLATFORMS INC CLASS A COMMON STOCK",Margin,,0.000,,,,13,171.64,
06/25/2024,"DIVIDEND RECEIVED TEXAS ROADHOUSE INC (TXRH) (Margin)",TXRH,"TEXAS ROADHOUSE INC",Margin,,0.000,,,,13.42,158.64,
06/25/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Cash)",TSLA,"TESLA INC COM",Cash,186.16,0.053,,,,-9.87,145.22,06/26/2024
06/20/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,59.22,0.084,,,,-4.97,155.09,06/21/2024
06/18/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Cash)",TSLA,"TESLA INC COM",Cash,184,0.054,,,,-9.94,160.06,06/20/2024
06/17/2024,"DIVIDEND RECEIVED ALPHABET INC CAP STK CL A (GOOGL) (Margin)",GOOGL,"ALPHABET INC CAP STK CL A",Margin,,0.000,,,,2.3,170.00,
06/14/2024,"YOU SOLD CRICUT INC COM CL A (CRCT) (Margin)",CRCT,"CRICUT INC COM CL A",Margin,6.67,-25,,,,166.63,167.70,06/17/2024
06/06/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,65.79,0.075,,,,-4.93,1.07,06/07/2024
05/31/2024,"REINVESTMENT FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)",SPAXX,"FIDELITY GOVERNMENT MONEY MARKET",Cash,1,1.3,,,,-1.3,6.00,
05/31/2024,"DIVIDEND RECEIVED FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)",SPAXX,"FIDELITY GOVERNMENT MONEY MARKET",Cash,,0.000,,,,1.3,6.00,
05/30/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,62.79,0.079,,,,-4.96,4.70,05/31/2024
05/29/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Margin)",PYPL,"PAYPAL HLDGS INC COM",Margin,60.97,1,,,,-60.97,9.66,05/30/2024
05/29/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Margin)",PYPL,"PAYPAL HLDGS INC COM",Margin,60.98,0.8,,,,-48.78,70.63,05/30/2024
05/29/2024,"YOU SOLD CORSAIR GAMING INC COM (CRSR) (Margin)",CRSR,"CORSAIR GAMING INC COM",Margin,11.41,-10,,,,114.1,119.41,05/30/2024
05/24/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Margin)",TSLA,"TESLA INC COM",Margin,174,1,,,,-174,5.31,05/29/2024
05/24/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Margin)",TSLA,"TESLA INC COM",Margin,173.96,0.75,,,,-130.47,179.31,05/29/2024
05/23/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Margin)",TSLA,"TESLA INC COM",Margin,177.06,1,,,,-177.06,309.78,05/28/2024
05/23/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Margin)",TSLA,"TESLA INC COM",Margin,177.06,0.5,,,,-88.53,486.84,05/28/2024
05/23/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Margin)",PYPL,"PAYPAL HLDGS INC COM",Margin,62.25,4,,,,-249.01,575.37,05/28/2024
05/23/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,62.28,0.08,,,,-4.98,824.38,05/28/2024
05/23/2024,"YOU SOLD WIX.COM LTD COM ILS0.01 (WIX) (Margin)",WIX,"WIX.COM LTD COM ILS0.01",Margin,165.53,-3,,0.02,,496.58,829.36,05/28/2024
05/21/2024,"FEE CHARGED as of Apr-09-2024 ALIBABA GROUP HOLDING LTD SPON ADS E... (BABA) (Margin)",BABA,"ALIBABA GROUP HOLDING LTD SPON ADS EACH",Margin,,0.000,,,,-0.2,332.78,
05/21/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Cash)",TSLA,"TESLA INC COM",Cash,178.5,0.056,,,,-10,332.98,05/23/2024
05/16/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,63.82,0.078,,,,-4.98,342.98,05/20/2024
05/14/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Cash)",TSLA,"TESLA INC COM",Cash,174.76,0.057,,,,-9.96,347.96,05/16/2024
05/09/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,63.72,0.078,,,,-4.97,357.92,05/13/2024
05/07/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Cash)",TSLA,"TESLA INC COM",Cash,179.17,0.055,,,,-9.85,362.89,05/09/2024
05/02/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,66.36,0.075,,,,-4.98,372.74,05/06/2024
04/30/2024,"REINVESTMENT FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)",SPAXX,"FIDELITY GOVERNMENT MONEY MARKET",Cash,1,1.04,,,,-1.04,377.72,
04/30/2024,"DIVIDEND RECEIVED FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)",SPAXX,"FIDELITY GOVERNMENT MONEY MARKET",Cash,,0.000,,,,1.04,377.72,
04/30/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Cash)",TSLA,"TESLA INC COM",Cash,187.37,0.053,,,,-9.93,376.68,05/02/2024
04/25/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,62.97,0.079,,,,-4.97,386.61,04/29/2024
04/23/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Margin)",TSLA,"TESLA INC COM",Margin,145.75,1,,,,-145.75,391.58,04/25/2024
04/23/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Margin)",TSLA,"TESLA INC COM",Margin,145.76,0.388,,,,-56.55,537.33,04/25/2024
04/23/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Cash)",TSLA,"TESLA INC COM",Cash,145.38,0.068,,,,-9.89,593.88,04/25/2024
04/23/2024,"YOU SOLD REVOLVE GROUP INC CL A (RVLV) (Margin)",RVLV,"REVOLVE GROUP INC CL A",Margin,19.71,-8,,,,157.64,603.77,04/25/2024
04/23/2024,"YOU SOLD CRICUT INC COM CL A (CRCT) (Margin)",CRCT,"CRICUT INC COM CL A",Margin,5.33,-50,,,,266.32,446.13,04/25/2024
04/22/2024,"Electronic Funds Transfer Received (Cash)", ,"No Description",Cash,,0.000,,,,140,179.81,
04/19/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Margin)",TSLA,"TESLA INC COM",Margin,149.74,1,,,,-149.74,39.81,04/23/2024
04/19/2024,"YOU SOLD REVOLVE GROUP INC CL A (RVLV) (Margin)",RVLV,"REVOLVE GROUP INC CL A",Margin,19.07,-0.5,,,,9.54,189.55,04/23/2024
04/19/2024,"YOU SOLD REVOLVE GROUP INC CL A (RVLV) (Margin)",RVLV,"REVOLVE GROUP INC CL A",Margin,19.1,-9,,,,171.9,180.01,04/23/2024
04/18/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,63.2,0.079,,,,-4.99,8.11,04/22/2024
04/16/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Margin)",TSLA,"TESLA INC COM",Margin,156.9,2,,,,-313.8,13.10,04/18/2024
04/16/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Cash)",TSLA,"TESLA INC COM",Cash,156.94,0.063,,,,-9.89,326.90,04/18/2024
04/16/2024,"YOU SOLD REVOLVE GROUP INC CL A (RVLV) (Margin)",RVLV,"REVOLVE GROUP INC CL A",Margin,18.47,-0.5,,,,9.24,336.79,04/18/2024
04/16/2024,"YOU SOLD REVOLVE GROUP INC CL A (RVLV) (Margin)",RVLV,"REVOLVE GROUP INC CL A",Margin,18.47,-2,,,,36.94,327.55,04/18/2024
04/11/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,64.89,0.077,,,,-5,290.61,04/15/2024
04/09/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Cash)",TSLA,"TESLA INC COM",Cash,179.05,0.055,,,,-9.85,295.61,04/11/2024
04/04/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,66.04,0.075,,,,-4.95,305.46,04/08/2024
04/02/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Cash)",TSLA,"TESLA INC COM",Cash,166.42,0.06,,,,-9.99,310.41,04/04/2024
03/28/2024,"REINVESTMENT FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)",SPAXX,"FIDELITY GOVERNMENT MONEY MARKET",Cash,1,1.43,,,,-1.43,320.40,
03/28/2024,"DIVIDEND RECEIVED FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)",SPAXX,"FIDELITY GOVERNMENT MONEY MARKET",Cash,,0.000,,,,1.43,320.40,
03/28/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,66.69,0.074,,,,-4.94,318.97,04/02/2024
03/26/2024,"DIVIDEND RECEIVED TEXAS ROADHOUSE INC (TXRH) (Margin)",TXRH,"TEXAS ROADHOUSE INC",Margin,,0.000,,,,13.42,323.91,
03/26/2024,"DIVIDEND RECEIVED META PLATFORMS INC CLASS A COMMON STOCK (META) (Margin)",META,"META PLATFORMS INC CLASS A COMMON STOCK",Margin,,0.000,,,,13,310.49,
03/26/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Cash)",TSLA,"TESLA INC COM",Cash,181.76,0.055,,,,-10,297.49,03/28/2024
03/25/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Margin)",TSLA,"TESLA INC COM",Margin,173,1,,,,-173,307.49,03/27/2024
03/21/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,66.63,0.075,,,,-5,480.49,03/25/2024
03/19/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Cash)",TSLA,"TESLA INC COM",Cash,169.35,0.059,,,,-9.99,485.49,03/21/2024
03/14/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,62.97,0.079,,,,-4.97,495.48,03/18/2024
03/13/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Margin)",TSLA,"TESLA INC COM",Margin,171.06,1,,,,-171.06,500.45,03/15/2024
03/13/2024,"YOU SOLD PINTEREST INC CL A (PINS) (Margin)",PINS,"PINTEREST INC CL A",Margin,34.85,-10,,,,348.52,671.51,03/15/2024
03/13/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Margin)",PYPL,"PAYPAL HLDGS INC COM",Margin,62.77,0.495,,,,-31.07,322.99,03/15/2024
03/12/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Cash)",TSLA,"TESLA INC COM",Cash,175.34,0.057,,,,-9.99,354.06,03/14/2024
03/11/2024,"YOU SOLD REVOLVE GROUP INC CL A (RVLV) (Margin)",RVLV,"REVOLVE GROUP INC CL A",Margin,20.52,-10,,,,205.2,364.05,03/13/2024
03/07/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,58.13,0.086,,,,-5,158.85,03/11/2024
03/05/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Margin)",TSLA,"TESLA INC COM",Margin,181.47,1,,,,-181.47,163.85,03/07/2024
03/05/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Cash)",TSLA,"TESLA INC COM",Cash,178.94,0.055,,,,-9.84,345.32,03/07/2024
03/05/2024,"YOU SOLD REVOLVE GROUP INC CL A (RVLV) (Margin)",RVLV,"REVOLVE GROUP INC CL A",Margin,21.78,-5,,,,108.88,355.16,03/07/2024
02/29/2024,"REINVESTMENT FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)",SPAXX,"FIDELITY GOVERNMENT MONEY MARKET",Cash,1,1.14,,,,-1.14,246.28,
02/29/2024,"DIVIDEND RECEIVED FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)",SPAXX,"FIDELITY GOVERNMENT MONEY MARKET",Cash,,0.000,,,,1.14,246.28,
02/29/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,61.07,0.081,,,,-4.95,245.14,03/04/2024
02/28/2024,"YOU SOLD REVOLVE GROUP INC CL A (RVLV) (Margin)",RVLV,"REVOLVE GROUP INC CL A",Margin,20.12,-15,,,,301.8,250.09,03/01/2024
02/28/2024,"YOU BOUGHT ALPHABET INC CAP STK CL A (GOOGL) (Margin)",GOOGL,"ALPHABET INC CAP STK CL A",Margin,136.05,2,,,,-272.1,-51.71,03/01/2024
02/28/2024,"YOU BOUGHT ALPHABET INC CAP STK CL A (GOOGL) (Margin)",GOOGL,"ALPHABET INC CAP STK CL A",Margin,136.05,0.2,,,,-27.21,220.39,03/01/2024
02/27/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Cash)",TSLA,"TESLA INC COM",Cash,202.38,0.049,,,,-9.92,247.60,02/29/2024
02/22/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Margin)",PYPL,"PAYPAL HLDGS INC COM",Margin,57.77,2,,,,-115.54,257.52,02/26/2024
02/22/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,57.62,0.086,,,,-4.96,373.06,02/26/2024
02/22/2024,"Electronic Funds Transfer Received (Cash)", ,"No Description",Cash,,0.000,,,,200,378.02,
02/20/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Cash)",TSLA,"TESLA INC COM",Cash,193.31,0.051,,,,-9.86,178.02,02/22/2024
02/15/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,59.32,0.084,,,,-4.98,187.88,02/20/2024
02/13/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Cash)",TSLA,"TESLA INC COM",Cash,184.65,0.054,,,,-9.97,192.86,02/15/2024
02/08/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,56.97,0.087,,,,-4.96,202.83,02/12/2024
02/08/2024,"Electronic Funds Transfer Received (Cash)", ,"No Description",Cash,,0.000,,,,100,207.79,
02/07/2024,"YOU BOUGHT SLEEP NUMBER CORP COM (SNBR) (Margin)",SNBR,"SLEEP NUMBER CORP COM",Margin,9.42,6,,,,-56.49,107.79,02/09/2024
02/07/2024,"YOU BOUGHT CRICUT INC COM CL A (CRCT) (Margin)",CRCT,"CRICUT INC COM CL A",Margin,5.26,10,,,,-52.6,164.28,02/09/2024
02/06/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Cash)",TSLA,"TESLA INC COM",Cash,183.72,0.054,,,,-9.92,216.88,02/08/2024
02/05/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Margin)",TSLA,"TESLA INC COM",Margin,175.63,1,,,,-175.63,226.80,02/07/2024
02/05/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Margin)",PYPL,"PAYPAL HLDGS INC COM",Margin,61.87,2,,,,-123.73,402.43,02/07/2024
02/05/2024,"Electronic Funds Transfer Received (Cash)", ,"No Description",Cash,,0.000,,,,50,526.16,
02/02/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Margin)",TSLA,"TESLA INC COM",Margin,183.24,0.449,,,,-82.27,476.16,02/06/2024
02/02/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Margin)",PYPL,"PAYPAL HLDGS INC COM",Margin,62.49,2,,,,-124.98,558.43,02/06/2024
02/01/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,61.72,0.081,,,,-5,683.41,02/05/2024
01/31/2024,"REINVESTMENT FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)",SPAXX,"FIDELITY GOVERNMENT MONEY MARKET",Cash,1,1.26,,,,-1.26,688.41,
01/31/2024,"DIVIDEND RECEIVED FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)",SPAXX,"FIDELITY GOVERNMENT MONEY MARKET",Cash,,0.000,,,,1.26,688.41,
01/30/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Cash)",TSLA,"TESLA INC COM",Cash,194,0.051,,,,-9.89,687.15,02/01/2024
01/29/2024,"YOU BOUGHT ALIBABA GROUP HOLDING LTD SPON ADS E... (BABA) (Margin)",BABA,"ALIBABA GROUP HOLDING LTD SPON ADS EACH",Margin,74.8,0.75,,,,-56.1,697.04,01/31/2024
01/25/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Margin)",TSLA,"TESLA INC COM",Margin,185.32,3,,,,-555.96,753.14,01/29/2024
01/25/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Margin)",TSLA,"TESLA INC COM",Margin,185.33,0.5,,,,-92.67,1309.10,01/29/2024
01/25/2024,"YOU SOLD PINTEREST INC CL A (PINS) (Margin)",PINS,"PINTEREST INC CL A",Margin,37.15,-26,,0.01,,966.01,1401.77,01/29/2024
01/25/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Margin)",PYPL,"PAYPAL HLDGS INC COM",Margin,63.91,1,,,,-63.91,435.76,01/29/2024
01/23/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Margin)",TSLA,"TESLA INC COM",Margin,209,1,,,,-209,499.67,01/25/2024
01/18/2024,"FEE CHARGED ALIBABA GROUP HOLDING LTD SPON ADS E... (BABA) (Margin)",BABA,"ALIBABA GROUP HOLDING LTD SPON ADS EACH",Margin,,0.000,,,,-0.16,708.67,
01/18/2024,"DIVIDEND RECEIVED ALIBABA GROUP HOLDING LTD SPON ADS E... (BABA) (Margin)",BABA,"ALIBABA GROUP HOLDING LTD SPON ADS EACH",Margin,,0.000,,,,8,708.83,
01/17/2024,"YOU SOLD TELUS INTERNATIONAL (CDA) INC COM NP... (87975H100) (Margin)",87975H100,"TELUS INTERNATIONAL (CDA) INC COM NPV S",Margin,8.95,-45,,,,402.75,700.83,01/19/2024
01/17/2024,"YOU BOUGHT REVOLVE GROUP INC CL A (RVLV) (Margin)",RVLV,"REVOLVE GROUP INC CL A",Margin,14.74,5,,,,-73.7,298.08,01/19/2024
01/17/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Margin)",PYPL,"PAYPAL HLDGS INC COM",Margin,59.93,0.5,,,,-29.96,371.78,01/19/2024
01/17/2024,"YOU SOLD OLAPLEX HLDGS INC COM (OLPX) (Margin)",OLPX,"OLAPLEX HLDGS INC COM",Margin,2.15,-75,,,,161.25,401.74,01/19/2024
01/17/2024,"YOU BOUGHT ALIBABA GROUP HOLDING LTD SPON ADS E... (BABA) (Margin)",BABA,"ALIBABA GROUP HOLDING LTD SPON ADS EACH",Margin,68.84,1,,,,-68.84,240.49,01/19/2024
01/12/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Margin)",TSLA,"TESLA INC COM",Margin,218.63,1,,,,-218.63,309.33,01/17/2024
01/12/2024,"YOU SOLD PINTEREST INC CL A (PINS) (Margin)",PINS,"PINTEREST INC CL A",Margin,37.35,-14,,0.01,,522.87,527.96,01/17/2024
01/10/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Margin)",TSLA,"TESLA INC COM",Margin,232.84,0.5,,,,-116.42,5.09,01/12/2024
01/10/2024,"YOU BOUGHT REVOLVE GROUP INC CL A (RVLV) (Margin)",RVLV,"REVOLVE GROUP INC CL A",Margin,14.67,3,,,,-44.01,121.51,01/12/2024
01/10/2024,"YOU BOUGHT CRICUT INC COM CL A (CRCT) (Margin)",CRCT,"CRICUT INC COM CL A",Margin,6.32,5,,,,-31.6,165.52,01/12/2024
01/10/2024,"Electronic Funds Transfer Received (Cash)", ,"No Description",Cash,,0.000,,,,180,197.12,
01/05/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Margin)",PYPL,"PAYPAL HLDGS INC COM",Margin,59.58,0.5,,,,-29.79,17.12,01/09/2024
01/05/2024,"YOU BOUGHT AMAZON.COM INC (AMZN) (Margin)",AMZN,"AMAZON.COM INC",Margin,145.28,0.3,,,,-43.58,46.91,01/09/2024
01/05/2024,"YOU BOUGHT ALIBABA GROUP HOLDING LTD SPON ADS E... (BABA) (Margin)",BABA,"ALIBABA GROUP HOLDING LTD SPON ADS EACH",Margin,73.15,0.25,,,,-18.29,90.49,01/09/2024
01/05/2024,"TRANSFERRED FROM VS Z27-316070-1 (Cash)", ,"No Description",Cash,,0.000,,,,90,108.78,
12/29/2023,"REINVESTMENT FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)",SPAXX,"FIDELITY GOVERNMENT MONEY MARKET",Cash,1,0.38,,,,-0.38,18.78,
12/29/2023,"DIVIDEND RECEIVED FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)",SPAXX,"FIDELITY GOVERNMENT MONEY MARKET",Cash,,0.000,,,,0.38,18.78,
12/26/2023,"DIVIDEND RECEIVED TEXAS ROADHOUSE INC (TXRH) (Margin)",TXRH,"TEXAS ROADHOUSE INC",Margin,,0.000,,,,12.1,18.40,
12/19/2023,"YOU BOUGHT REVOLVE GROUP INC CL A (RVLV) (Margin)",RVLV,"REVOLVE GROUP INC CL A",Margin,18.57,1,,,,-18.57,6.30,12/21/2023
12/19/2023,"YOU BOUGHT CRICUT INC COM CL A (CRCT) (Margin)",CRCT,"CRICUT INC COM CL A",Margin,6.97,10,,,,-69.69,24.87,12/21/2023
12/05/2023,"Electronic Funds Transfer Paid (Cash)",,"No Description",Cash,,0.000,,,,-150,94.56,
12/04/2023,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Margin)",PYPL,"PAYPAL HLDGS INC COM",Margin,59.95,1,,,,-59.95,244.56,12/06/2023
11/30/2023,"REINVESTMENT FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)",SPAXX,"FIDELITY GOVERNMENT MONEY MARKET",Cash,1,1.24,,,,-1.24,304.51,
